solver, length, nbInv, SATClauses, SATVars, SavileRowClauseOut, SavileRowTimeOut, SavileRowTotalTime, SolverMemOut, SolverNodes, SolverSatisfiable, SolverSetupTime, SolverSolutionsFound, SolverSolveTime, SolverTimeOut, SolverTotalTime, TotalTime
minionseq, 13, 056, NA, NA, 0, 0, 12.416, NA, 265113799, 1, 0.004163, 7517382, 4278.11, 0, 4281.46, 4293.876
minionseq, 13, 057, NA, NA, 0, 0, 9.732, NA, 239460485, 1, 0.003021, 6745665, 3876.95, 0, 3880.17, 3889.902
minionseq, 13, 058, NA, NA, 0, 0, 14.385, NA, 212860897, 1, 0.001885, 5900205, 3442.28, 0, 3445.65, 3460.0350000000003
minionseq, 13, 059, NA, NA, 0, 0, 13.044, NA, 185951118, 1, 0.001976, 5019508, 2978.98, 0, 2982.4, 2995.444
minionseq, 13, 060, NA, NA, 0, 0, 9.559, NA, 159396626, 1, 0.003497, 4143349, 2475.57, 0, 2479.17, 2488.7290000000003
minionseq, 13, 061, NA, NA, 0, 0, 12.819, NA, 133851921, 1, 0.001596, 3309448, 2175.55, 0, 2179.04, 2191.859
minionseq, 13, 062, NA, NA, 0, 0, 15.255, NA, 109900310, 1, 0.00365, 2550134, 1829.74, 0, 1833.22, 1848.4750000000001
minionseq, 13, 063, NA, NA, 0, 0, 13.329, NA, 88056292, 1, 0.003125, 1889474, 1513.63, 0, 1516.98, 1530.309
minionseq, 13, 064, NA, NA, 0, 0, 9.929, NA, 68707215, 1, 0.00296, 1341347, 1198.69, 0, 1202.21, 1212.1390000000001
minionseq, 13, 065, NA, NA, 0, 0, 12.72, NA, 52088295, 1, 0.003684, 908855, 919.034, 0, 922.579, 935.299
minionseq, 13, 066, NA, NA, 0, 0, 15.333, NA, 38278308, 1, 0.001916, 585320, 783.072, 0, 786.535, 801.8679999999999
minionseq, 13, 067, NA, NA, 0, 0, 10.244, NA, 27046622, 1, 0.00349, 356654, 553.181, 0, 556.697, 566.941
minionseq, 13, 068, NA, NA, 0, 0, 13.951, NA, 17946555, 1, 0.003433, 204550, 379.014, 0, 382.25, 396.201
minionseq, 13, 069, NA, NA, 0, 0, 16.955, NA, 10886237, 1, 0.004152, 109754, 238.655, 0, 241.855, 258.81
minionseq, 13, 070, NA, NA, 0, 0, 21.532, NA, 5826213, 1, 0.002882, 54694, 122.911, 0, 126.053, 147.585
minionseq, 13, 071, NA, NA, 0, 0, 16.257, NA, 2676702, 1, 0.004105, 25083, 55.5802, 0, 58.2214, 74.47840000000001
minionseq, 13, 072, NA, NA, 0, 0, 14.188, NA, 1014447, 1, 0.003165, 10461, 21.2624, 0, 24.1081, 38.2961
minionseq, 13, 073, NA, NA, 0, 0, 22.994, NA, 266121, 1, 0.002873, 3904, 5.05513, 0, 7.80881, 30.80281
minionseq, 13, 074, NA, NA, 0, 0, 16.992, NA, 19356, 1, 5e-06, 1274, 0.269948, 0, 1.25417, 18.24617
minionseq, 13, 075, NA, NA, 0, 0, 9.868, NA, 2618, 1, 0.000314, 351, 0.029357, 0, 0.672344, 10.540344000000001
minionseq, 13, 076, NA, NA, 0, 0, 8.597, NA, 301, 1, 0.000472, 77, 0.00284, 0, 0.196913, 8.793913
minionseq, 13, 077, NA, NA, 0, 0, 8.466, NA, 24, 1, 0, 12, 0.000235, 0, 0.009168, 8.475168
minionseq, 13, 078, NA, NA, 0, 0, 6.064, NA, 1, 1, 0, 1, 0, 0, 0, 6.064
minionseq, 14, 000, NA, NA, 0, 0, 9.445, NA, 1, 1, 4.1e-05, 1, 3.9e-05, 0, 0.001052, 9.446052
minionseq, 14, 001, NA, NA, 0, 0, 9.524, NA, 4, 1, 0, 2, 0, 0, 0, 9.524
minionseq, 14, 002, NA, NA, 0, 0, 10.771, NA, 20, 1, 0.000206, 5, 0.000119, 0, 0.003554, 10.774554
minionseq, 14, 003, NA, NA, 0, 0, 12.471, NA, 59, 1, 0.000128, 10, 0.000508, 0, 0.032005, 12.503005
minionseq, 14, 004, NA, NA, 0, 0, 15.198, NA, 199, 1, 0.000492, 20, 0.001642, 0, 0.09997, 15.297970000000001
minionseq, 14, 005, NA, NA, 0, 0, 14.711, NA, 465, 1, 0.000686, 36, 0.005157, 0, 0.308197, 15.019197
minionseq, 14, 006, NA, NA, 0, 0, 23.766, NA, 1408, 1, 0.00086, 65, 0.020485, 0, 0.712328, 24.478327999999998
minionseq, 14, 007, NA, NA, 0, 0, 27.57, NA, 578430, 1, 0.004598, 110, 21.1482, 0, 26.5276, 54.0976
minionseq, 14, 008, NA, NA, 0, 0, 27.546, NA, 1863303, 1, 0.004107, 185, 66.2048, 0, 71.1524, 98.69839999999999
minionseq, 14, 009, NA, NA, 0, 0, 25.724, NA, 4396580, 1, 0.004309, 300, 159.152, 0, 165.997, 191.721
minionseq, 14, 010, NA, NA, 0, 0, 20.698, NA, 8885021, 1, 0.005683, 481, 278.995, 0, 285.067, 305.765
minionseq, 14, 011, NA, NA, 0, 0, 20.917, NA, 14065671, 1, 0.004642, 752, 446.367, 0, 452.917, 473.83399999999995
minionseq, 14, 012, NA, NA, 0, 0, 19.273, NA, 21924715, 1, 0.002623, 1165, 639.43, 0, 645.521, 664.794
minionseq, 14, 013, NA, NA, 0, 0, 18.82, NA, 29954946, 1, 0.005193, 1766, 858.968, 0, 865.893, 884.7130000000001
minionseq, 14, 014, NA, NA, 0, 0, 13.685, NA, 39438317, 1, 0.003646, 2651, 1198.84, 0, 1205.33, 1219.0149999999999
minionseq, 14, 015, NA, NA, 0, 0, 16.729, NA, 51129704, 1, 0.002589, 3918, 1546.39, 0, 1552.1, 1568.829
minionseq, 14, 016, NA, NA, 0, 0, 20.452, NA, 65313283, 1, 0.003486, 5734, 1865.82, 0, 1871.77, 1892.222
minionseq, 14, 017, NA, NA, 0, 0, 19.208, NA, 82348405, 1, 0.00283, 8282, 2444.32, 0, 2450.31, 2469.518
minionseq, 14, 018, NA, NA, 0, 0, 17.201, NA, 102528216, 1, 0.004812, 11858, 3146.34, 0, 3152.25, 3169.451
minionseq, 14, 019, NA, NA, 0, 0, 17.966, NA, 126199493, 1, 0.004748, 16786, 3880.42, 0, 3886.05, 3904.016
minionseq, 14, 020, NA, NA, 0, 0, 19.57, NA, 153623945, 1, 0.002471, 23568, 4600.82, 0, 4605.8, 4625.37
minionseq, 14, 021, NA, NA, 0, 0, 7.41, NA, 185149123, 1, 0.001554, 32768, 3276.11, 0, 3279.06, 3286.47
minionseq, 14, 022, NA, NA, 0, 0, 8.396, NA, 221037373, 1, 0.00176, 45234, 3933.33, 0, 3936.21, 3944.606
minionseq, 14, 023, NA, NA, 0, 0, 7.578, NA, 261627456, 1, 0.001711, 61902, 4672.05, 0, 4674.9, 4682.478
minionseq, 14, 024, NA, NA, 0, 0, 8.498, NA, 307161286, 1, 0.001767, 84130, 5556.68, 0, 5559.52, 5568.018
minionseq, 14, 025, NA, NA, 0, 0, 8.251, NA, 357889651, 1, 0.001659, 113477, 6539, 0, 6541.83, 6550.081
minionseq, 14, 026, NA, NA, 0, 0, 7.155, NA, 413936210, 1, 0.00186, 152101, 7626.09, 0, 7629.04, 7636.195
minionseq, 14, 027, NA, NA, 0, 0, 8.59, NA, 475422716, 1, 0.002542, 202507, 8890.49, 0, 8893.36, 8901.95
minionseq, 14, 028, NA, NA, 0, 0, 7.59, NA, 542375139, 1, 0.002475, 268085, 10312.9, 0, 10315.8, 10323.39
minionseq, 14, 029, NA, NA, 0, 0, 8.706, NA, 614844293, 1, 0.001771, 352792, 11886.5, 0, 11889.4, 11898.106
minionseq, 14, 030, NA, NA, 0, 0, 8.305, NA, 692805970, 1, 0.002004, 461873, 13457.1, 0, 13459.9, 13468.205
minionseq, 14, 031, NA, NA, 0, 0, 8.484, NA, 776224051, 1, 0.002691, 601434, 15245, 0, 15247.9, 15256.384
minionseq, 14, 032, NA, NA, 0, 0, 8.54, NA, 864948012, 1, 0.003617, 779378, 17200.6, 0, 17203.5, 17212.04
minionseq, 14, 033, NA, NA, 0, 0, 8.673, NA, 958778617, 1, 0.003016, 1004933, 19401.9, 0, 19404.8, 19413.472999999998
minionseq, 14, 034, NA, NA, 0, 0, 7.485, NA, 1057431351, 1, 0.002566, 1289658, 21616.6, 0, 21619.5, 21626.985
minionseq, 14, 035, NA, NA, 0, 0, 7.573, NA, 1160552241, 1, 0.002701, 1646934, 23626.7, 0, 23629.6, 23637.173
minionseq, 14, 036, NA, NA, 0, 0, 8.677, NA, 1267725347, 1, 0.002345, 2093048, 26212.9, 0, 26215.7, 26224.377
minionseq, 14, 037, NA, NA, 0, 0, 7.926, NA, 1378493138, 1, 0.001493, 2646379, 29098.1, 0, 29101, 29108.926
minionseq, 14, 038, NA, NA, 0, 0, 8.542, NA, 1492311490, 1, 0.002317, 3328246, 31638.1, 0, 31641, 31649.542
minionseq, 14, 039, NA, NA, 0, 0, 8.507, NA, 1608611182, 1, 0.002559, 4161918, 34621.4, 0, 34624.2, 34632.706999999995
minionseq, 14, 040, NA, NA, 0, 0, 8.812, NA, 1726743349, 1, 0.002614, 5172714, 37317.3, 0, 37320.2, 37329.011999999995
minionseq, 14, 067, NA, NA, 0, 0, 7.304, NA, 1831861780, 1, 0.00235, 41642277, 29812.1, 0, 29815, 29822.304
minionseq, 14, 068, NA, NA, 0, 0, 8.349, NA, 1642812828, 1, 0.001746, 36848884, 25958.5, 0, 25961.4, 25969.749
minionseq, 14, 069, NA, NA, 0, 0, 8.731, NA, 1452400252, 1, 0.001532, 31883087, 22466.3, 0, 22469.2, 22477.931
minionseq, 14, 070, NA, NA, 0, 0, 8.455, NA, 1264435308, 1, 0.001554, 26925705, 19504.7, 0, 19507.6, 19516.055
minionseq, 14, 071, NA, NA, 0, 0, 8.747, NA, 1082639840, 1, 0.002722, 22150177, 16367.1, 0, 16370, 16378.747
minionseq, 14, 072, NA, NA, 0, 0, 8.218, NA, 910490544, 1, 0.001751, 17710326, 13522.6, 0, 13525.5, 13533.718
minionseq, 14, 073, NA, NA, 0, 0, 7.63, NA, 751000727, 1, 0.00279, 13729404, 11720.2, 0, 11723.2, 11730.83
minionseq, 14, 074, NA, NA, 0, 0, 8.605, NA, 606588767, 1, 0.001723, 10291806, 8827.75, 0, 8830.64, 8839.244999999999
minionseq, 14, 075, NA, NA, 0, 0, 8.386, NA, 478952436, 1, 0.001768, 7438549, 6868.07, 0, 6870.94, 6879.326
minionseq, 14, 076, NA, NA, 0, 0, 8.324, NA, 369026400, 1, 0.002575, 5167568, 5264.71, 0, 5267.57, 5275.893999999999
minionseq, 14, 077, NA, NA, 0, 0, 8.88, NA, 276909588, 1, 0.00173, 3438956, 3934.95, 0, 3937.88, 3946.76
minionseq, 14, 078, NA, NA, 0, 0, 9.057, NA, 201890687, 1, 0.002588, 2184374, 2829.38, 0, 2832.32, 2841.377
minionseq, 14, 079, NA, NA, 0, 0, 8.697, NA, 142097437, 1, 0.001901, 1319008, 1985.26, 0, 1988.1, 1996.7969999999998
minionseq, 14, 080, NA, NA, 0, 0, 22.977, NA, 94813141, 1, 0.004389, 753765, 2332.94, 0, 2338.96, 2361.937
minionseq, 14, 081, NA, NA, 0, 0, 22.602, NA, 58583354, 1, 0.002494, 405551, 1448.01, 0, 1453.19, 1475.7920000000001
minionseq, 14, 082, NA, NA, 0, 0, 24.208, NA, 32691550, 1, 0.002538, 204183, 770.737, 0, 776.073, 800.281
minionseq, 14, 083, NA, NA, 0, 0, 28.707, NA, 15809824, 1, 0.004179, 95482, 378.715, 0, 382.388, 411.09499999999997
minionseq, 14, 084, NA, NA, 0, 0, 28.68, NA, 6556319, 1, 0.003487, 41084, 158.329, 0, 162.877, 191.55700000000002
minionseq, 14, 085, NA, NA, 0, 0, 29.816, NA, 2268707, 1, 0.002394, 16068, 50.222, 0, 54.0932, 83.9092
minionseq, 14, 086, NA, NA, 0, 0, 26.053, NA, 562095, 1, 0.004959, 5618, 12.7133, 0, 16.6943, 42.747299999999996
minionseq, 14, 087, NA, NA, 0, 0, 19.328, NA, 30219, 1, 0.001332, 1715, 0.450222, 0, 1.8033, 21.1313
minionseq, 14, 088, NA, NA, 0, 0, 13.193, NA, 3452, 1, 0.000718, 441, 0.041643, 0, 0.873386, 14.066386
minionseq, 14, 089, NA, NA, 0, 0, 12.922, NA, 358, 1, 0.000464, 90, 0.003908, 0, 0.252475, 13.174475000000001
minionseq, 14, 090, NA, NA, 0, 0, 10.127, NA, 26, 1, 0, 13, 0.000307, 0, 0.013302, 10.140302
minionseq, 14, 091, NA, NA, 0, 0, 12.056, NA, 1, 1, 3.7e-05, 1, 3.7e-05, 0, 0.001064, 12.057063999999999
minionseq, 15, 000, NA, NA, 0, 0, 15.885, NA, 1, 1, 0, 1, 0, 0, 1e-06, 15.885000999999999
minionseq, 15, 001, NA, NA, 0, 0, 15.68, NA, 4, 1, 0.0002, 2, 0, 0, 0.001247, 15.681246999999999
minionseq, 15, 002, NA, NA, 0, 0, 12.842, NA, 20, 1, 0.00021, 5, 0.001381, 0, 0.004912, 12.846912
minionseq, 15, 003, NA, NA, 0, 0, 16.927, NA, 59, 1, 0.000328, 10, 0.000468, 0, 0.031702, 16.958702
minionseq, 15, 004, NA, NA, 0, 0, 13.088, NA, 199, 1, 0.000474, 20, 0.001757, 0, 0.106445, 13.194445
minionseq, 15, 005, NA, NA, 0, 0, 22.214, NA, 465, 1, 0.00047, 36, 0.005192, 0, 0.302568, 22.516568
minionseq, 15, 006, NA, NA, 0, 0, 36.388, NA, 1408, 1, 0.000546, 65, 0.020376, 0, 0.687739, 37.075739
minionseq, 15, 007, NA, NA, 0, 0, 57.539, NA, 390160, 1, 0.006145, 110, 19.1607, 0, 30.0147, 87.5537
minionseq, 15, 008, NA, NA, 0, 0, 43.726, NA, 3483568, 1, 0.005621, 185, 142.773, 0, 151.549, 195.275
minionseq, 15, 009, NA, NA, 0, 0, 39.798, NA, 8834166, 1, 0.006192, 300, 342.313, 0, 350.719, 390.517
minionseq, 15, 010, NA, NA, 0, 0, 33.95, NA, 20194383, 1, 0.005393, 481, 715.472, 0, 723.005, 756.955
minionseq, 15, 011, NA, NA, 0, 0, 35.493, NA, 34926245, 1, 0.006132, 752, 1232.66, 0, 1241.83, 1277.3229999999999
minionseq, 15, 012, NA, NA, 0, 0, 25.607, NA, 53119063, 1, 0.005012, 1165, 1701.11, 0, 1709.05, 1734.657
minionseq, 15, 013, NA, NA, 0, 0, 25.631, NA, 80923785, 1, 0.006156, 1770, 2702.02, 0, 2711.78, 2737.411
minionseq, 15, 015, NA, NA, 0, 0, 26.158, NA, 145954724, 1, 0.00459, 3942, 4579.49, 0, 4589.44, 4615.598
minionseq, 15, 096, NA, NA, 0, 0, 36.641, NA, 92616870, 1, 0.004315, 362800, 2583.46, 0, 2591.63, 2628.271
minionseq, 15, 097, NA, NA, 0, 0, 36.839, NA, 40577746, 1, 0.004259, 160045, 1130.1, 0, 1137.12, 1173.9589999999998
minionseq, 15, 098, NA, NA, 0, 0, 48.111, NA, 15210905, 1, 0.007095, 64938, 400.527, 0, 407.888, 455.99899999999997
minionseq, 15, 099, NA, NA, 0, 0, 40.049, NA, 5016394, 1, 0.005702, 23933, 124.89, 0, 131.053, 171.102
minionseq, 15, 100, NA, NA, 0, 0, 46.57, NA, 1124420, 1, 0.005885, 7877, 29.5446, 0, 36.0272, 82.5972
minionseq, 15, 101, NA, NA, 0, 0, 30.935, NA, 45014, 1, 0.00121, 2260, 0.774763, 0, 2.61349, 33.54849
minionseq, 15, 102, NA, NA, 0, 0, 15.268, NA, 4447, 1, 0.000704, 545, 0.053733, 0, 1.11393, 16.38193
minionseq, 15, 103, NA, NA, 0, 0, 16.151, NA, 420, 1, 0, 104, 0.003533, 0, 0.303168, 16.454168
minionseq, 15, 104, NA, NA, 0, 0, 15.495, NA, 28, 1, 0.000251, 14, 0.000313, 0, 0.016596, 15.511595999999999
minionseq, 15, 105, NA, NA, 0, 0, 11.82, NA, 1, 1, 1.2e-05, 1, 1.1e-05, 0, 0.000935, 11.820935
nbcsat, 01, 000, 0, 0, 0, 0, 0.20500000000000002, 0, 1, 1, NA, 1, NA, 0, 0.00, 0.20500000000000002
nbcsat, 02, 000, 0, 0, 0, 0, 0.114, 0, 1, 1, NA, 1, NA, 0, 0.00, 0.114
nbcsat, 02, 001, 0, 0, 0, 0, 0.268, 0, 1, 1, NA, 1, NA, 0, 0.00, 0.268
nbcsat, 03, 000, 0, 0, 0, 0, 0.28300000000000003, 0, 1, 1, NA, 1, NA, 0, 0.00, 0.28300000000000003
nbcsat, 03, 001, 23, 7, 0, 0, 0.554, 0, 3, 1, NA, 2, NA, 0, 0.00, 0.554
nbcsat, 03, 002, 27, 8, 0, 0, 0.37, 0, 4, 1, NA, 2, NA, 0, 0.00, 0.37
nbcsat, 03, 003, 0, 0, 0, 0, 0.405, 0, 1, 1, NA, 1, NA, 0, 0.00, 0.405
nbcsat, 04, 000, 0, 0, 0, 0, 0.352, 0, 1, 1, NA, 1, NA, 0, 0.00, 0.352
nbcsat, 04, 001, 16, 6, 0, 0, 0.664, 0, 4, 1, NA, 2, NA, 0, 0.00, 0.664
nbcsat, 04, 002, 155, 34, 0, 0, 0.647, 0, 20, 1, NA, 5, NA, 0, 0.00, 0.647
nbcsat, 04, 003, 182, 38, 0, 0, 0.811, 0, 24, 1, NA, 6, NA, 0, 0.00, 0.811
nbcsat, 04, 004, 155, 34, 0, 0, 0.608, 0, 21, 1, NA, 5, NA, 0, 0.00, 0.608
nbcsat, 04, 005, 41, 11, 0, 0, 0.373, 0, 6, 1, NA, 3, NA, 0, 0.00, 0.373
nbcsat, 04, 006, 0, 0, 0, 0, 0.8130000000000001, 0, 1, 1, NA, 1, NA, 0, 0.00, 0.8130000000000001
nbcsat, 05, 000, 0, 0, 0, 0, 0.534, 0, 1, 1, NA, 1, NA, 0, 0.00, 0.534
nbcsat, 05, 001, 16, 6, 0, 0, 0.923, 0, 4, 1, NA, 2, NA, 0, 0.00, 0.923
nbcsat, 05, 002, 313, 61, 0, 0, 0.6890000000000001, 0, 34, 1, NA, 5, NA, 0, 0.00, 0.6890000000000001
nbcsat, 05, 003, 357, 67, 0, 0, 1.131, 0, 53, 1, NA, 10, NA, 0, 0.00, 1.131
nbcsat, 05, 004, 401, 73, 0, 0, 0.622, 0, 81, 1, NA, 16, NA, 0, 0.00, 0.622
nbcsat, 05, 005, 402, 73, 0, 0, 0.5650000000000001, 0, 95, 1, NA, 20, NA, 0, 0.00, 0.5650000000000001
nbcsat, 05, 006, 401, 73, 0, 0, 0.343, 0, 84, 1, NA, 20, NA, 0, 0.00, 0.343
nbcsat, 05, 007, 367, 69, 0, 0, 0.974, 0, 59, 1, NA, 15, NA, 0, 0.00, 0.974
nbcsat, 05, 008, 334, 65, 0, 0, 0.5760000000000001, 0, 41, 1, NA, 9, NA, 0, 0.00, 0.5760000000000001
nbcsat, 05, 009, 64, 17, 0, 0, 0.488, 0, 8, 1, NA, 4, NA, 0, 0.00, 0.488
nbcsat, 05, 010, 0, 0, 0, 0, 0.953, 0, 1, 1, NA, 1, NA, 0, 0.00, 0.953
nbcsat, 06, 000, 0, 0, 0, 0, 1.357, 0, 1, 1, NA, 1, NA, 0, 0.00, 1.357
nbcsat, 06, 001, 16, 6, 0, 0, 0.661, 0, 4, 1, NA, 2, NA, 0, 0.00, 0.661
nbcsat, 06, 002, 514, 92, 0, 0, 0.9430000000000001, 0, 32, 1, NA, 5, NA, 0, 0.00, 0.9430000000000001
nbcsat, 06, 003, 622, 105, 0, 0, 0.745, 0, 79, 1, NA, 10, NA, 0, 0.00, 0.745
nbcsat, 06, 004, 689, 113, 0, 0, 0.74, 0, 144, 1, NA, 20, NA, 0, 0.00, 0.74
nbcsat, 06, 005, 737, 118, 0, 0, 0.786, 0, 223, 1, NA, 32, NA, 0, 0.00, 0.786
nbcsat, 06, 006, 745, 119, 0, 0, 1.492, 0, 342, 1, NA, 51, NA, 0, 0.01, 1.502
nbcsat, 06, 007, 751, 120, 0, 0, 0.629, 0, 367, 1, NA, 67, NA, 0, 0.01, 0.639
nbcsat, 06, 008, 751, 120, 0, 0, 0.873, 0, 455, 1, NA, 79, NA, 0, 0.01, 0.883
nbcsat, 06, 009, 749, 120, 0, 0, 1.117, 0, 397, 1, NA, 80, NA, 0, 0.01, 1.127
nbcsat, 06, 010, 745, 120, 0, 0, 0.36700000000000005, 0, 336, 1, NA, 68, NA, 0, 0.01, 0.37700000000000006
nbcsat, 06, 011, 702, 116, 0, 0, 0.892, 0, 233, 1, NA, 49, NA, 0, 0.01, 0.902
nbcsat, 06, 012, 662, 112, 0, 0, 1.093, 0, 118, 1, NA, 29, NA, 0, 0.00, 1.093
nbcsat, 06, 013, 587, 104, 0, 0, 0.898, 0, 65, 1, NA, 14, NA, 0, 0.00, 0.898
nbcsat, 06, 014, 88, 23, 0, 0, 0.889, 0, 12, 1, NA, 5, NA, 0, 0.00, 0.889
nbcsat, 06, 015, 0, 0, 0, 0, 1.185, 0, 1, 1, NA, 1, NA, 0, 0.00, 1.185
nbcsat, 07, 000, 0, 0, 0, 0, 0.985, 0, 1, 1, NA, 1, NA, 0, 0.00, 0.985
nbcsat, 07, 001, 16, 6, 0, 0, 1.7309999999999999, 0, 4, 1, NA, 2, NA, 0, 0.00, 1.7309999999999999
nbcsat, 07, 002, 803, 149, 0, 0, 0.951, 0, 42, 1, NA, 5, NA, 0, 0.00, 0.951
nbcsat, 07, 003, 983, 181, 0, 0, 1.336, 0, 102, 1, NA, 10, NA, 0, 0.00, 1.336
nbcsat, 07, 004, 1080, 192, 0, 0, 1.172, 0, 199, 1, NA, 20, NA, 0, 0.01, 1.182
nbcsat, 07, 005, 1153, 199, 0, 0, 1.147, 0, 371, 1, NA, 36, NA, 0, 0.01, 1.157
nbcsat, 07, 006, 1217, 217, 0, 0, 1.2189999999999999, 0, 586, 1, NA, 61, NA, 0, 0.02, 1.2389999999999999
nbcsat, 07, 007, 1237, 219, 0, 0, 1.161, 0, 841, 1, NA, 96, NA, 0, 0.03, 1.191
nbcsat, 07, 008, 1255, 221, 0, 0, 1.181, 0, 1115, 1, NA, 148, NA, 0, 0.04, 1.221
nbcsat, 07, 009, 1259, 221, 0, 0, 1.131, 0, 1378, 1, NA, 208, NA, 0, 0.04, 1.171
nbcsat, 07, 010, 1261, 221, 0, 0, 1.346, 0, 1830, 1, NA, 268, NA, 0, 0.05, 1.3960000000000001
nbcsat, 07, 011, 1261, 221, 0, 0, 4.91, 0, 2021, 1, NA, 321, NA, 0, 0.07, 4.98
nbcsat, 07, 012, 1259, 221, 0, 0, 1.105, 0, 1842, 1, NA, 351, NA, 0, 0.07, 1.175
nbcsat, 07, 013, 1255, 221, 0, 0, 2.783, 0, 1750, 1, NA, 347, NA, 0, 0.06, 2.843
nbcsat, 07, 014, 1250, 221, 0, 0, 1.222, 0, 1447, 1, NA, 308, NA, 0, 0.05, 1.272
nbcsat, 07, 015, 1244, 221, 0, 0, 3.883, 0, 1065, 1, NA, 241, NA, 0, 0.03, 3.913
nbcsat, 07, 016, 1196, 205, 0, 0, 3.317, 0, 723, 1, NA, 165, NA, 0, 0.03, 3.347
nbcsat, 07, 017, 1149, 201, 0, 0, 1.179, 0, 439, 1, NA, 98, NA, 0, 0.01, 1.189
nbcsat, 07, 018, 1105, 197, 0, 0, 0.762, 0, 229, 1, NA, 49, NA, 0, 0.01, 0.772
nbcsat, 07, 019, 980, 173, 0, 0, 1.625, 0, 92, 1, NA, 20, NA, 0, 0.00, 1.625
nbcsat, 07, 020, 113, 29, 0, 0, 0.869, 0, 14, 1, NA, 6, NA, 0, 0.00, 0.869
nbcsat, 07, 021, 0, 0, 0, 0, 1.0819999999999999, 0, 1, 1, NA, 1, NA, 0, 0.00, 1.0819999999999999
nbcsat, 08, 000, 0, 0, 0, 0, 1.4249999999999998, 0, 1, 1, NA, 1, NA, 0, 0.00, 1.4249999999999998
nbcsat, 08, 001, 16, 6, 0, 0, 1.629, 0, 4, 1, NA, 2, NA, 0, 0.00, 1.629
nbcsat, 08, 002, 1145, 198, 0, 0, 2.143, 0, 61, 1, NA, 5, NA, 0, 0.00, 2.143
nbcsat, 08, 003, 1401, 237, 0, 0, 3.4189999999999996, 0, 171, 1, NA, 10, NA, 0, 0.01, 3.4289999999999994
nbcsat, 08, 004, 1575, 256, 0, 0, 1.9629999999999999, 0, 212, 1, NA, 20, NA, 0, 0.01, 1.9729999999999999
nbcsat, 08, 005, 1666, 264, 0, 0, 1.049, 0, 389, 1, NA, 36, NA, 0, 0.01, 1.059
nbcsat, 08, 006, 1757, 284, 0, 0, 1.611, 0, 661, 1, NA, 65, NA, 0, 0.02, 1.631
nbcsat, 08, 007, 1842, 292, 0, 0, 2.75, 0, 983, 1, NA, 106, NA, 0, 0.04, 2.79
nbcsat, 08, 008, 1887, 296, 0, 0, 1.747, 0, 1643, 1, NA, 171, NA, 0, 0.07, 1.8170000000000002
nbcsat, 08, 009, 1902, 297, 0, 0, 1.867, 0, 2419, 1, NA, 262, NA, 0, 0.10, 1.967
nbcsat, 08, 010, 1915, 298, 0, 0, 5.888, 0, 3627, 1, NA, 397, NA, 0, 0.15, 6.038
nbcsat, 08, 011, 1926, 299, 0, 0, 3.301, 0, 4564, 1, NA, 568, NA, 0, 0.21, 3.511
nbcsat, 08, 012, 1935, 300, 0, 0, 7.878, 0, 6124, 1, NA, 784, NA, 0, 0.27, 8.148
nbcsat, 08, 013, 1938, 300, 0, 0, 4.354, 0, 7286, 1, NA, 1019, NA, 0, 0.32, 4.674
nbcsat, 08, 014, 1939, 300, 0, 0, 7.472, 0, 9244, 1, NA, 1264, NA, 0, 0.41, 7.882000000000001
nbcsat, 08, 015, 1938, 300, 0, 0, 8.876, 0, 9846, 1, NA, 1478, NA, 0, 0.42, 9.296
nbcsat, 08, 016, 1935, 300, 0, 0, 5.7459999999999996, 0, 10110, 1, NA, 1628, NA, 0, 0.44, 6.186
nbcsat, 08, 017, 1930, 300, 0, 0, 10.046, 0, 9404, 1, NA, 1681, NA, 0, 0.40, 10.446
nbcsat, 08, 018, 1923, 300, 0, 0, 14.84, 0, 8679, 1, NA, 1619, NA, 0, 0.38, 15.22
nbcsat, 08, 019, 1915, 300, 0, 0, 5.553000000000001, 0, 7091, 1, NA, 1441, NA, 0, 0.31, 5.863
nbcsat, 08, 020, 1906, 300, 0, 0, 5.6770000000000005, 0, 5600, 1, NA, 1173, NA, 0, 0.24, 5.917000000000001
nbcsat, 08, 021, 1898, 300, 0, 0, 8.525, 0, 3716, 1, NA, 866, NA, 0, 0.16, 8.685
nbcsat, 08, 022, 1851, 296, 0, 0, 3.6980000000000004, 0, 2412, 1, NA, 574, NA, 0, 0.10, 3.7980000000000005
nbcsat, 08, 023, 1799, 280, 0, 0, 1.6500000000000001, 0, 1496, 1, NA, 338, NA, 0, 0.06, 1.7100000000000002
nbcsat, 08, 024, 1748, 276, 0, 0, 2.352, 0, 764, 1, NA, 174, NA, 0, 0.03, 2.3819999999999997
nbcsat, 08, 025, 1660, 268, 0, 0, 1.716, 0, 315, 1, NA, 76, NA, 0, 0.01, 1.726
nbcsat, 08, 026, 1483, 240, 0, 0, 1.635, 0, 107, 1, NA, 27, NA, 0, 0.00, 1.635
nbcsat, 08, 027, 140, 36, 0, 0, 1.5879999999999999, 0, 16, 1, NA, 7, NA, 0, 0.00, 1.5879999999999999
nbcsat, 08, 028, 0, 0, 0, 0, 1.1669999999999998, 0, 1, 1, NA, 1, NA, 0, 0.00, 1.1669999999999998
nbcsat, 09, 000, 0, 0, 0, 0, 3.164, 0, 1, 1, NA, 1, NA, 0, 0.00, 3.164
